movieId,rating,timestamp
54286,3.5,1331380782
58559,4.5,1331380873
64614,4.5,1331380830
69757,4.0,1331379748
78499,4.0,1331380725
81834,4.5,1331380387
88125,4.5,1331380390
93363,3.0,1331379985
594,1.0,976243997
1196,4.0,976243997
1721,3.0,976243912
2038,3.0,976244179
2355,2.0,976244179
2394,3.0,976244471
2628,3.0,976243933
2683,2.0,976244131
2716,3.0,976244313
2720,2.0,976244367
2724,3.0,976244524
2861,2.0,976244287
3114,4.0,976244591
3157,2.0,976244564
3175,5.0,976244313
3354,3.0,976243997
3623,3.0,976244423
3751,4.0,976244205
3986,3.0,976244107
3988,4.0,976244343
1,2.0,997938310
2,2.0,1134521380
5,4.5,1093070098
6,4.0,1040205753
10,3.0,1093028290
11,2.5,1093028381
14,2.5,1166586286
16,3.5,1093070150
17,3.0,997939404
19,1.0,1093028409
21,4.5,1058249528
22,2.5,1093070415
25,3.0,1033345172
32,4.0,997938466
34,3.0,997938310
36,1.0,1033345287
39,2.5,1093028334
44,3.0,1122576665
47,5.0,1054449816
50,5.0,997938500
52,2.5,1093070271
62,2.0,1093028336
70,0.5,1093070467
82,5.0,1044220302
94,3.0,1166587063
95,1.5,1093028331
101,4.0,1134522072
104,1.0,1093070113
107,2.0,1166586594
110,3.0,1040205792
111,5.0,997938500
112,2.5,1093070156
123,4.0,997938358
125,3.5,1245362506
145,3.5,1134521543
149,5.0,1075142933
150,3.0,997939380
153,1.0,1128274517
157,2.0,1052896975
160,0.5,1093028411
161,3.0,1093028319
162,4.0,997938676
163,2.0,1166586021
164,4.0,997938413
165,3.0,1093028183
170,2.5,1166586376
172,1.0,1093070329
175,4.0,1166587180
176,4.0,1046209579
180,3.0,1166586276
185,2.0,1052896916
193,1.0,1193435347
196,2.0,1093070170
198,1.5,1134521967
208,1.5,1193435482
214,2.0,1033345241
215,4.5,1054449903
216,1.0,1349622582
223,4.0,997939415
225,1.0,1134521432
230,1.0,1033345068
231,3.5,1093028308
232,4.0,1033345227
233,4.0,1033344772
235,4.0,997939415
237,3.5,1166586251
246,5.0,997938656
247,2.0,997938567
252,2.0,1093070318
253,2.0,1093028328
260,5.0,997938437
265,1.0,1058250479
288,2.0,1093028372
292,1.0,1093028298
293,5.0,997938567
296,5.0,997938771
300,4.0,1054449869
306,5.0,997938737
307,4.0,997938894
308,4.0,1052897100
316,3.0,1052896866
317,1.0,1093028399
318,2.0,997938727
322,2.5,1120209787
329,1.5,1093028255
335,2.0,997938391
339,2.5,1122576622
342,3.0,1058250589
344,2.0,1093028220
349,3.0,997939193
353,3.0,1093070088
355,0.5,1122576667
356,1.0,1058250631
357,3.5,1058250490
364,4.0,997939065
367,2.0,1374637824
370,3.5,1122576670
371,2.0,1443385370
372,3.0,1465793100
373,3.5,1054449871
377,4.0,1033344267
380,4.0,997939179
382,3.5,1166586661
429,1.0,1465955324
431,4.0,1132469126
434,3.0,1093028320
435,1.0,1093070102
440,2.5,1058250627
441,4.0,997938322
442,1.0,1193435522
454,3.0,1093028323
457,5.0,997938567
466,2.5,1134521456
471,3.0,1166586067
474,3.0,1093028384
480,3.0,997939193
481,3.0,1166586748
483,1.0,997938905
485,0.5,1093070332
494,4.0,1093028414
500,3.0,1035258747
508,1.5,1093028394
509,2.0,1093028389
520,3.5,1443384915
524,2.5,1166586387
527,4.0,997937239
535,3.0,1033345148
539,2.0,1093028325
540,1.5,1240203835
541,5.0,997938438
543,3.0,1093070381
549,5.0,997938676
551,2.0,997939055
555,4.0,1033344257
556,3.5,1361078504
562,3.0,1166586512
574,3.0,1141391972
586,2.0,1093028377
587,1.0,1093028322
588,0.5,1093028161
589,4.0,997938451
590,3.0,1093028142
592,4.0,997939162
593,5.0,997938500
594,2.5,1245021392
597,2.5,1093028267
608,5.0,997938500
610,3.0,1052896916
628,2.5,1093070326
647,1.5,1134521628
648,4.0,1093028231
663,2.0,1035258608
665,3.0,997939348
674,3.0,1052896916
680,2.0,1052896867
708,3.0,1093028406
720,3.0,1033345122
724,2.0,1166586237
733,3.5,1093028260
736,1.0,1093028237
745,3.0,997938288
748,2.5,1166586565
750,4.0,997938438
762,2.0,1093070454
778,4.0,1054450167
780,2.5,1093028151
784,2.5,1093070207
785,3.0,1033344834
786,0.5,1093028395
788,1.5,1134521382
799,3.0,1136904835
800,5.0,997938391
802,1.0,1128274713
803,4.5,1054450008
804,3.5,1134522085
832,1.0,1166586002
836,2.0,1166586995
851,4.0,1035258747
858,5.0,997938703
866,4.0,997938567
899,5.0,1058250570
903,5.0,997938346
904,5.0,997938346
908,5.0,997938500
909,4.0,997939604
910,2.5,1122576681
911,4.0,1058250459
912,5.0,997938140
913,4.0,1416119525
914,1.5,1058250501
916,1.0,1128274460
919,3.0,997938737
920,3.5,1093070090
922,1.0,1040205624
923,5.0,997938727
924,5.0,997938358
926,3.0,1044219825
931,1.0,1058250466
953,3.0,997938800
994,4.0,997939453
1020,2.0,1166586619
1035,2.0,1034544304
1036,4.0,997938528
1041,5.0,997938905
1047,2.5,1348976598
1059,1.5,1166586136
1060,4.0,1054450184
1073,3.0,997938603
1079,4.0,997937239
1084,3.0,997938787
1088,2.0,1122576683
1089,4.0,997938528
1092,2.5,1193436089
1093,2.0,1166586415
1094,4.0,1033345199
1095,4.0,1040205624
1097,4.0,997938466
1100,2.5,1458506296
1101,3.0,1093070163
1120,1.0,1055439464
1127,4.0,997939162
1131,2.5,1345397949
1136,2.5,1128274586
1147,3.5,1386368101
1148,3.0,997938288
1171,4.0,1054449673
1173,3.0,1193435335
1176,4.0,997938862
1178,3.0,997938771
1179,4.0,1033344257
1183,2.0,1443384910
1186,4.5,1166586456
1189,3.5,1361078481
1193,5.0,997938760
1196,5.0,997938438
1197,1.0,1040205753
1198,4.0,997939111
1199,1.0,1093070386
1200,4.0,997938528
1201,3.5,1345398232
1203,4.0,997938784
1204,2.0,997939111
1206,5.0,997938438
1207,3.0,1044347743
1208,5.0,997938822
1209,4.5,1345398245
1210,5.0,997938466
1211,1.5,1058250487
1212,3.0,1166586696
1213,3.0,997938749
1214,4.0,997938203
1215,1.5,1054271469
1217,2.0,1055439440
1218,4.0,997939207
1219,3.0,997938203
1220,1.0,1093070109
1221,5.0,997938712
1222,4.0,997939614
1223,4.0,997938288
1225,4.0,1034544304
1228,4.0,997938800
1230,3.0,1044347881
1231,4.0,1054450216
1233,3.0,997938727
1234,4.0,1054450238
1235,3.5,1166586368
1240,3.0,997938451
1243,2.0,1033345172
1244,5.0,997938151
1246,1.0,1093070174
1247,5.0,997938171
1248,3.0,997938509
1249,3.0,997938500
1250,4.0,997938760
1251,3.0,997938749
1252,5.0,997938346
1254,3.5,1345398347
1258,4.0,997938219
1259,3.0,997938917
1260,3.0,997938981
1262,1.5,1134521651
1263,4.0,1120208625
1264,3.0,997938162
1265,4.0,997938171
1266,4.0,997939360
1267,5.0,997938500
1270,5.0,997938451
1272,3.5,1054450246
1276,2.5,1054450208
1280,3.0,997938941
1281,1.0,1063565335
1283,3.0,1416120074
1284,3.0,1345397986
1287,2.0,1033345087
1288,4.0,1163876491
1289,4.0,1465793922
